Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
12,138100,138071,138073,138067,137075
1,138340,138291,138293,138289,137295
2,138510,138512,138513,138512,137515
3,138730,138732,138733,138734,137735
4,139010,138953,138953,138956,137955
5,139180,139174,139173,139178,138175
6,139370,139394,139393,139400,138395
7,139570,139615,139614,139622,138615
8,139820,139835,139834,139845,138836
9,140030,140056,140054,140067,139056
10,140270,140276,140274,140289,139276
11,140480,140497,140494,140511,139496
12,140780,140717,140714,140733,139716
1,141220,141158,141163,141144,140156
2,141430,141379,141384,141366,140376
3,141640,141600,141604,141589,140596
4,141820,141821,141825,141812,140816
5,142020,142042,142045,142034,141036
6,142270,142263,142265,142257,141256
7,142480,142484,142486,142480,141476
8,142690,142706,142706,142702,141696
9,142900,142927,142927,142925,141917
10,143130,143148,143147,143148,142137
11,143310,143369,143367,143370,142357
12,143600,143590,143588,143593,142577
1,143850,143811,143808,143815,142797
2,144050,144032,144028,144038,143017
3,144240,144253,144249,144261,143237
4,144530,144474,144469,144483,143457
5,144700,144695,144690,144706,143677
6,144910,144916,144910,144929,143897
7,145140,145137,145130,145151,144117
8,145330,145359,145351,145374,144337
9,145510,145580,145571,145597,144557
10,145780,145801,145792,145819,144778
11,146040,146022,146012,146042,144998
12,146310,146243,146232,146265,145218
2,146710,146677,146682,146669,145658
1,146930,146899,146903,146891,145878
3,147120,147120,147124,147113,146098
5,147320,147342,147344,147336,146318
4,147530,147563,147565,147558,146538
7,147780,147785,147786,147780,146758
6,148020,148006,148006,148003,146978
9,148180,148228,148227,148225,147198
8,148430,148449,148448,148448,147418
11,148680,148671,148668,148670,147638
10,148920,148893,148889,148892,147859
12,149110,149114,149110,149115,148079
2,149340,149336,149330,149337,148299
3,149560,149557,149551,149559,148519
1,149810,149779,149772,149782,148739
4,150050,150000,149992,150004,148959
5,150220,150222,150213,150226,149179
6,150450,150443,150434,150449,149399
7,150660,150665,150654,150671,149619
8,150880,150887,150875,150894,149839
9,151070,151108,151096,151116,150059
10,151280,151330,151316,151338,150279
11,151560,151551,151537,151561,150499
12,151810,151773,151758,151783,150720
3,152170,152197,152200,152185,151160
2,152440,152418,152421,152407,151380
4,152630,152639,152641,152629,151600
1,152890,152861,152862,152851,151820
6,153070,153082,153083,153073,152040
5,153270,153303,153303,153295,152260
8,153550,153524,153524,153517,152480
7,153730,153745,153745,153739,152700
9,153950,153966,153966,153961,152920
11,154140,154187,154186,154183,153140
10,154410,154408,154407,154405,153360
12,154640,154629,154628,154627,153581
2,154850,154850,154848,154849,153801
3,155040,155071,155069,155071,154021
4,155350,155292,155290,155293,154241
6,155530,155513,155511,155515,154461
1,155740,155735,155731,155737,154681
8,155960,155956,155952,155959,154901
5,156180,156177,156173,156181,155121
9,156400,156398,156393,156403,155341
7,156570,156619,156614,156625,155561
10,156800,156840,156835,156847,155781
11,157050,157061,157056,157069,156001
12,157350,157282,157276,157291,156221
2,157720,157702,157710,157690,156662
4,157930,157923,157931,157912,156882
3,158140,158144,158151,158134,157102
1,158400,158365,158372,158355,157322
6,158550,158586,158592,158577,157542
5,158750,158807,158813,158799,157762
8,159030,159028,159034,159021,157982
7,159210,159249,159254,159242,158202
9,159430,159470,159475,159464,158422
11,159660,159691,159695,159686,158642
10,159920,159912,159916,159908,158862
12,160160,160133,160136,160130,159082
4,160410,160354,160357,160351,159302
2,160570,160575,160577,160573,159523
3,160760,160796,160798,160795,159743
6,161030,161017,161018,161017,159963
1,161220,161238,161239,161238,160183
8,161450,161459,161460,161460,160403
5,161680,161680,161680,161682,160623
9,161870,161901,161901,161904,160843
7,162130,162122,162121,162125,161063
10,162320,162343,162342,162347,161283
11,162580,162564,162562,162569,161503
12,162850,162784,162783,162791,161723
4,163210,163205,163215,163191,162163
3,163400,163426,163435,163413,162383
2,163670,163647,163656,163635,162604
1,163870,163868,163876,163857,162824
6,164080,164088,164096,164078,163044
5,164290,164309,164317,164300,163264
8,164540,164530,164537,164522,163484
7,164750,164751,164757,164744,163704
9,164930,164971,164978,164966,163924
11,165190,165192,165198,165188,164144
10,165420,165413,165418,165409,164364
12,165630,165634,165639,165631,164584
3,165850,165854,165859,165853,164804
4,166090,166075,166079,166075,165024
2,166290,166296,166300,166297,165244
6,166550,166517,166520,166518,165465
1,166720,166738,166740,166740,165685
8,166930,166958,166961,166962,165905
5,167150,167179,167181,167184,166125
9,167390,167400,167401,167406,166345
7,167590,167621,167622,167628,166565
10,167840,167841,167842,167849,166785
11,168090,168062,168062,168071,167005
12,168340,168283,168283,168293,167225
4,168710,168711,168719,168696,167665
3,168930,168931,168939,168918,167885
6,169170,169152,169159,169140,168105
2,169430,169372,169379,169362,168325
8,169590,169593,169599,169584,168546
1,169820,169813,169820,169805,168766
9,170000,170034,170040,170027,168986
5,170210,170254,170260,170249,169206
10,170440,170475,170480,170471,169426
7,170680,170696,170700,170693,169646
11,170890,170916,170921,170915,169866
12,171160,171137,171141,171137,170086
4,171390,171357,171361,171358,170306
6,171610,171578,171581,171580,170526
3,171800,171798,171801,171802,170746
8,172020,172019,172022,172024,170966
2,172290,172239,172242,172246,171186
9,172470,172460,172462,172468,171407
1,172700,172680,172682,172690,171627
10,172870,172901,172902,172911,171847
5,173100,173121,173123,173133,172067
11,173330,173342,173343,173355,172287
7,173510,173562,173563,173577,172507
12,173820,173783,173783,173799,172727
6,174250,174211,174221,174200,173167
4,174420,174431,174441,174422,173387
3,174630,174652,174661,174643,173607
2,174880,174873,174881,174865,173827
8,175130,175094,175102,175087,174047
1,175330,175315,175322,175309,174267
9,175550,175536,175542,175531,174488
5,175690,175756,175762,175752,174708
10,175920,175977,175982,175974,174928
7,176170,176198,176202,176196,175148
11,176400,176419,176423,176418,175368
12,176630,176640,176643,176640,175588
6,176900,176861,176863,176861,175808
3,177100,177082,177083,177083,176028
4,177340,177302,177303,177305,176248
8,177520,177523,177523,177527,176468
2,177760,177744,177743,177748,176688
9,178010,177965,177964,177970,176908
1,178210,178186,178184,178192,177128
10,178360,178407,178404,178414,177349
5,178610,178627,178624,178636,177569
11,178850,178848,178844,178857,177789
7,179030,179069,179064,179079,178009
12,179320,179290,179285,179301,178229
3,179730,179714,179723,179701,178669
6,179960,179935,179943,179923,178889
4,180140,180156,180163,180145,179109
2,180380,180376,180383,180367,179329
8,180590,180597,180604,180589,179549
1,180850,180818,180824,180811,179769
9,181030,181039,181044,181032,179989
5,181220,181260,181264,181254,180209
10,181430,181480,181484,181476,180430
7,181650,181701,181704,181698,180650
11,181910,181922,181924,181920,180870
12,182130,182143,182144,182142,181090
3,182390,182364,182365,182363,181310
4,182640,182585,182585,182585,181530
6,182840,182805,182805,182807,181750
8,183030,183026,183025,183029,181970
2,183230,183247,183245,183251,182190
9,183500,183468,183465,183473,182410
1,183700,183689,183685,183694,182630
10,183850,183909,183905,183916,182850
5,184090,184130,184126,184138,183070
