Bell No,Actual Time,Contest Model,HawkEar Model,RWP Model,Metronomic Model
3,66830,66820.3,66826.9,66821.5,64718.3
4,67060,67040,67046.9,67042.2,64933.6
5,67280,67259.7,67266.8,67263,65149
6,67490,67479.3,67486.8,67483.7,65364.4
7,67730,67699,67706.8,67704.5,65579.8
8,67950,67918.7,67926.8,67925.3,65795.2
9,68140,68138.4,68146.8,68146,66010.6
10,68390,68358.1,68366.7,68366.8,66226
11,68520,68577.7,68586.7,68587.5,66441.4
12,68770,68797.4,68806.7,68808.3,66656.8
1,69280,69254.2,69254.2,69256.5,67087.6
2,69500,69474.7,69474.4,69477,67303
3,69670,69695.3,69694.6,69697.4,67518.3
4,69910,69915.8,69914.8,69917.9,67733.7
5,70130,70136.3,70135,70138.3,67949.1
6,70360,70356.9,70355.2,70358.8,68164.5
7,70600,70577.4,70575.4,70579.2,68379.9
8,70810,70797.9,70795.6,70799.6,68595.3
9,70990,71018.4,71015.8,71020.1,68810.7
10,71220,71239,71236,71240.5,69026.1
11,71410,71459.5,71456.2,71461,69241.5
12,71650,71680,71676.4,71681.4,69456.9
1,71940,71900.6,71896.6,71901.9,69672.3
2,72150,72121.1,72116.8,72122.3,69887.7
3,72330,72341.6,72337,72342.8,70103.1
4,72570,72562.2,72557.2,72563.2,70318.4
5,72820,72782.7,72777.4,72783.7,70533.8
6,73010,73003.2,72997.6,73004.1,70749.2
7,73280,73223.8,73217.8,73224.6,70964.6
8,73500,73444.3,73438,73445,71180
9,73620,73664.8,73658.2,73665.5,71395.4
10,73830,73885.4,73878.4,73885.9,71610.8
11,74110,74105.9,74098.6,74106.4,71826.2
12,74310,74326.4,74318.8,74326.8,72041.6
1,74760,74759.3,74749.6,74737.3,72472.4
2,74970,74978.2,74969.5,74957.7,72687.8
3,75140,75197.2,75189.5,75178.1,72903.1
4,75380,75416.1,75409.4,75398.6,73118.5
5,75620,75635.1,75629.3,75619,73333.9
6,75870,75854,75849.3,75839.4,73549.3
7,76080,76073,76069.2,76059.8,73764.7
8,76310,76291.9,76289.1,76280.2,73980.1
9,76490,76510.9,76509,76500.6,74195.5
10,76730,76729.9,76729,76721,74410.9
11,76900,76948.8,76948.9,76941.5,74626.3
12,77170,77167.8,77168.8,77161.9,74841.7
1,77430,77386.7,77388.8,77382.3,75057.1
2,77560,77605.7,77608.7,77602.7,75272.5
3,77800,77824.6,77828.6,77823.1,75487.8
4,78050,78043.6,78048.6,78043.5,75703.2
5,78260,78262.5,78268.5,78264,75918.6
6,78460,78481.5,78488.4,78484.4,76134
7,78740,78700.4,78708.3,78704.8,76349.4
8,78970,78919.4,78928.3,78925.2,76564.8
9,79100,79138.3,79148.2,79145.6,76780.2
10,79370,79357.3,79368.1,79366,76995.6
11,79570,79576.2,79588.1,79586.4,77211
12,79800,79795.2,79808,79806.9,77426.4
1,80300,80255,80255.5,80250,77857.2
2,80500,80475.4,80475.6,80471.1,78072.6
3,80670,80695.8,80695.7,80692.2,78287.9
4,80900,80916.2,80915.9,80913.3,78503.3
5,81130,81136.6,81136,81134.4,78718.7
6,81380,81357,81356.2,81355.5,78934.1
7,81610,81577.4,81576.3,81576.5,79149.5
8,81790,81797.8,81796.4,81797.6,79364.9
9,81970,82018.2,82016.6,82018.7,79580.3
10,82220,82238.6,82236.7,82239.8,79795.7
11,82430,82459,82456.9,82460.9,80011.1
12,82670,82679.4,82677,82682,80226.5
1,82990,82899.8,82897.1,82903,80441.9
2,83120,83120.2,83117.3,83124.1,80657.3
3,83350,83340.7,83337.4,83345.2,80872.6
4,83570,83561.1,83557.6,83566.3,81088
5,83780,83781.5,83777.7,83787.4,81303.4
6,84020,84001.9,83997.8,84008.5,81518.8
7,84260,84222.3,84218,84229.5,81734.2
8,84450,84442.7,84438.1,84450.6,81949.6
9,84640,84663.1,84658.2,84671.7,82165
10,84860,84883.5,84878.4,84892.8,82380.4
11,85090,85103.9,85098.5,85113.9,82595.8
12,85320,85324.3,85318.7,85335,82811.2
1,85790,85766.8,85767,85758.9,83242
2,86000,85987.8,85987.4,85980.4,83457.3
3,86190,86208.9,86207.9,86201.9,83672.7
4,86410,86429.9,86428.3,86423.4,83888.1
5,86630,86651,86648.7,86644.9,84103.5
6,86880,86872,86869.1,86866.4,84318.9
7,87100,87093.1,87089.5,87088,84534.3
8,87280,87314.1,87309.9,87309.5,84749.7
9,87500,87535.2,87530.4,87531,84965.1
10,87720,87756.2,87750.8,87752.5,85180.5
11,87940,87977.3,87971.2,87974,85395.9
12,88200,88198.3,88191.6,88195.5,85611.3
1,88450,88419.4,88412,88417,85826.7
2,88630,88640.4,88632.5,88638.5,86042.1
3,88840,88861.5,88852.9,88860,86257.4
4,89090,89082.5,89073.3,89081.5,86472.8
5,89320,89303.6,89293.7,89303,86688.2
6,89540,89524.6,89514.1,89524.5,86903.6
7,89770,89745.7,89734.6,89746.1,87119
8,90010,89966.7,89955,89967.6,87334.4
9,90140,90187.8,90175.4,90189.1,87549.8
10,90400,90408.8,90395.8,90410.6,87765.2
11,90670,90629.9,90616.2,90632.1,87980.6
12,90850,90850.9,90836.6,90853.6,88196
2,91330,91307.8,91294.9,91304.5,88626.8
1,91540,91528.5,91515.8,91525.7,88842.1
3,91770,91749.1,91736.6,91746.8,89057.5
5,91960,91969.7,91957.5,91968,89272.9
4,92180,92190.3,92178.4,92189.2,89488.3
7,92440,92411,92399.2,92410.3,89703.7
6,92660,92631.6,92620.1,92631.5,89919.1
9,92830,92852.2,92841,92852.7,90134.5
8,93080,93072.8,93061.9,93073.8,90349.9
11,93220,93293.5,93282.7,93295,90565.3
10,93510,93514.1,93503.6,93516.2,90780.7
12,93680,93734.7,93724.5,93737.3,90996.1
2,94000,93955.3,93945.3,93958.5,91211.5
3,94200,94176,94166.2,94179.7,91426.8
1,94460,94396.6,94387.1,94400.8,91642.2
4,94660,94617.2,94607.9,94622,91857.6
5,94870,94837.8,94828.8,94843.2,92073
6,95050,95058.5,95049.7,95064.3,92288.4
7,95330,95279.1,95270.6,95285.5,92503.8
8,95530,95499.7,95491.4,95506.7,92719.2
9,95700,95720.3,95712.3,95727.8,92934.6
10,95880,95941,95933.2,95949,93150
11,96120,96161.6,96154,96170.2,93365.4
12,96350,96382.2,96374.9,96391.3,93580.8
3,96880,96827.4,96810.3,96819.3,94011.6
2,97030,97046.3,97030.9,97038.9,94226.9
4,97240,97265.3,97251.6,97258.5,94442.3
1,97510,97484.3,97472.2,97478.1,94657.7
6,97720,97703.2,97692.8,97697.7,94873.1
5,97900,97922.2,97913.4,97917.3,95088.5
8,98110,98141.2,98134.1,98136.8,95303.9
7,98320,98360.1,98354.7,98356.4,95519.3
9,98570,98579.1,98575.3,98576,95734.7
11,98750,98798.1,98796,98795.6,95950.1
10,99040,99017,99016.6,99015.2,96165.5
12,99220,99236,99237.2,99234.8,96380.9
2,99430,99455,99457.9,99454.4,96596.3
3,99700,99673.9,99678.5,99674,96811.6
4,99940,99892.9,99899.1,99893.6,97027
6,100160,100112,100120,100113,97242.4
1,100380,100331,100340,100333,97457.8
8,100570,100550,100561,100552,97673.2
5,100770,100769,100782,100772,97888.6
9,100950,100988,101002,100991,98104
7,101190,101207,101223,101211,98319.4
10,101420,101426,101444,101431,98534.8
11,101630,101645,101664,101650,98750.2
12,101840,101864,101885,101870,98965.6
2,102270,102301,102298,102289,99396.3
4,102480,102519,102518,102508,99611.7
3,102750,102738,102738,102727,99827.1
1,102960,102956,102958,102946,100043
6,103200,103174,103178,103165,100258
5,103400,103392,103397,103384,100473
8,103610,103611,103617,103603,100689
7,103800,103829,103837,103822,100904
9,104010,104047,104057,104041,101119
11,104230,104265,104277,104260,101335
10,104460,104484,104496,104479,101550
12,104670,104702,104716,104698,101766
4,104940,104920,104936,104917,101981
2,105140,105138,105156,105136,102196
3,105380,105357,105376,105355,102412
6,105560,105575,105596,105574,102627
1,105830,105793,105815,105793,102843
8,106050,106012,106035,106012,103058
5,106250,106230,106255,106231,103273
9,106440,106448,106475,106450,103489
7,106690,106666,106695,106669,103704
10,106870,106885,106914,106888,103920
11,107090,107103,107134,107107,104135
12,107300,107321,107354,107326,104350
4,107790,107773,107771,107756,104781
3,108040,107990,107990,107975,104997
2,108270,108208,108209,108194,105212
1,108410,108425,108428,108413,105427
6,108660,108643,108647,108633,105643
5,108820,108861,108866,108852,105858
8,109060,109078,109085,109071,106073
7,109270,109296,109305,109290,106289
9,109460,109513,109524,109509,106504
11,109680,109731,109743,109728,106720
10,109920,109948,109962,109948,106935
12,110170,110166,110181,110167,107150
3,110420,110384,110400,110386,107366
4,110660,110601,110619,110605,107581
2,110860,110819,110838,110824,107797
6,111050,111036,111057,111043,108012
1,111310,111254,111276,111262,108227
8,111470,111471,111496,111482,108443
5,111660,111689,111715,111701,108658
9,111880,111907,111934,111920,108874
7,112110,112124,112153,112139,109089
10,112320,112342,112372,112358,109304
11,112550,112559,112591,112577,109520
12,112790,112777,112810,112797,109735
4,113250,113232,113237,113230,110166
3,113500,113450,113456,113449,110381
6,113690,113669,113675,113667,110597
2,113880,113887,113893,113886,110812
8,114090,114106,114112,114105,111028
1,114320,114324,114331,114324,111243
9,114520,114542,114550,114542,111458
5,114770,114761,114768,114761,111674
10,114950,114979,114987,114980,111889
7,115160,115198,115206,115199,112104
11,115360,115416,115425,115417,112320
12,115610,115635,115643,115636,112535
4,115860,115853,115862,115855,112751
6,116120,116072,116081,116074,112966
3,116330,116290,116300,116292,113181
8,116530,116509,116519,116511,113397
2,116710,116727,116737,116730,113612
9,117020,116945,116956,116949,113828
1,117220,117164,117175,117167,114043
10,117330,117382,117394,117386,114258
5,117600,117601,117612,117605,114474
11,117790,117819,117831,117824,114689
7,118020,118038,118050,118042,114905
12,118260,118256,118269,118261,115120
6,118700,118695,118692,118676,115551
4,118930,118912,118911,118895,115766
3,119150,119130,119129,119114,115982
